,#R1,#R2,#R3,#R4,#R5
33936,2,0,0,5,43
33937,0,0,1,1,48
33938,0,0,0,2,48
33939,0,0,0,2,48
33940,0,0,0,0,18
33941,0,1,2,4,43
33942,0,0,0,0,29
33943,0,0,0,2,48
33944,0,0,1,3,46
33945,0,0,0,0,8
33946,0,0,0,3,47
33947,0,0,0,0,24
33948,0,0,0,0,50
33949,0,0,0,1,49
33950,0,0,1,2,47
33951,0,1,2,4,43
33952,0,0,1,1,48
33953,0,0,0,3,47
33954,1,0,1,2,46
33955,0,0,0,4,46
33956,0,0,1,1,48
33957,0,0,0,7,43
33958,0,0,1,1,48
33959,0,0,1,1,48
33960,0,0,0,1,49
33961,0,0,0,5,45
33962,0,0,0,0,27
33963,0,0,1,4,45
33964,0,0,0,3,47
33965,0,0,0,1,49
33966,0,0,0,0,14
33967,0,0,0,5,45
33968,0,0,0,0,0
33969,0,0,0,0,0
33970,0,0,0,2,48
33971,0,0,0,5,45
33972,0,0,0,4,46
33973,0,0,0,0,13
33974,0,0,0,0,13
33975,0,0,0,4,46
33976,0,0,0,1,29
33977,0,0,0,5,45
33978,0,0,0,0,0
33979,0,0,0,0,14
33980,0,0,0,5,43
33981,0,0,0,0,4
33982,0,0,1,8,41
33983,0,0,0,3,47
33984,0,0,0,2,48
33985,0,1,0,2,47
33986,0,1,0,2,47
33987,0,0,1,4,45
33988,0,0,1,4,45
33989,0,0,0,5,45
33990,0,0,0,1,49
33993,0,0,0,0,39
33994,0,0,0,0,39
33995,0,0,0,0,50
33996,0,0,0,0,50
33997,0,0,0,0,50
33998,0,0,0,2,48
33999,0,0,1,4,45
34000,0,0,1,4,45
34002,0,0,0,0,50
34003,0,0,2,2,46
34004,0,0,2,1,47
34005,0,1,1,10,33
34006,0,0,0,4,46
34007,0,0,1,4,45
34008,0,0,1,4,45
34009,0,0,1,4,45
34010,0,0,1,4,45
34011,0,0,1,4,45
34012,0,0,0,1,49
34013,0,0,2,2,46
34014,0,0,0,0,39
34015,0,0,0,0,39
34016,0,0,1,3,46
34017,0,0,1,4,45
34018,0,0,1,4,45
34020,0,0,1,4,45
34021,0,0,0,2,48
34022,0,1,0,1,48
34023,0,1,0,1,48
34024,0,0,1,4,45
34026,0,0,1,4,45
34027,0,0,3,0,47
34028,0,0,1,4,45
34030,0,0,1,4,45
34031,0,0,1,4,45
34032,0,0,0,3,47
34033,0,0,0,0,50
34034,0,0,1,4,45
34035,0,0,1,4,45
34036,0,0,1,4,45
34038,0,0,1,4,45
34039,0,0,0,1,49
34040,0,0,0,2,48
34041,0,0,1,2,47
34042,0,0,0,6,44
34043,0,0,0,1,49
34044,0,0,0,3,47
34045,0,0,2,2,46
34046,0,0,0,2,48
34047,1,0,0,3,46
34048,0,0,0,2,48
34049,1,0,1,4,44
34050,1,0,1,4,44
34051,0,0,0,3,47
34052,0,0,1,2,47
34053,0,0,0,5,45
34054,0,0,0,0,5
34055,0,0,0,2,48
34056,0,0,1,5,44
34057,0,0,0,0,50
34058,0,0,0,0,50
34059,0,0,0,2,48
34060,0,0,0,1,49
34061,0,0,0,0,7
34062,1,0,1,4,44
34063,0,0,1,1,48
34064,0,0,1,2,47
34065,0,0,0,0,13
34066,0,0,1,4,45
34067,0,0,1,4,45
34068,0,0,0,2,12
34069,0,0,0,3,47
34070,0,0,2,2,46
34071,0,0,0,0,50
34072,0,0,0,2,48
34073,0,0,0,1,49
34074,0,0,0,1,37
34075,0,0,1,3,46
34076,0,0,0,2,48
34077,0,0,0,2,48
34078,0,0,0,2,9
34079,0,0,1,5,44
34080,0,0,0,4,46
34081,0,0,0,4,46
34082,0,0,0,2,48
34083,1,0,0,3,46
34084,1,0,0,3,46
34085,0,0,1,1,48
34086,0,0,0,2,37
34087,0,0,0,0,13
34088,0,1,0,2,47
34089,0,0,0,2,48
34090,0,0,2,4,44
34091,0,1,0,5,44
34092,0,0,0,1,38
34093,0,1,0,1,48
34094,0,1,0,1,48
34095,0,1,0,1,48
34096,0,1,0,1,48
34097,0,1,0,1,48
34098,0,0,1,3,46
34099,0,2,0,9,39
34100,0,0,0,2,48
34101,0,0,0,2,48
34102,0,0,0,2,48
34103,0,0,0,0,2
34104,0,0,0,3,47
34105,0,0,1,2,47
34106,0,0,0,0,7
34107,0,0,0,0,50
34108,0,0,0,3,47
34109,0,0,2,2,46
34110,0,0,0,0,1
34111,0,0,0,1,49
34112,0,0,0,1,49
34113,0,0,0,0,7
34114,0,0,0,3,47
34115,1,0,0,0,49
34116,0,0,0,3,47
34117,0,0,0,1,49
34118,0,0,1,3,46
34119,0,0,0,2,48
34120,0,0,0,2,48
34121,0,0,0,2,48
34122,0,0,0,5,45
34123,0,0,0,3,47
34124,0,0,0,3,47
34125,0,0,0,3,47
34126,0,0,0,1,20
34127,0,0,0,0,5
34128,0,0,0,5,36
34129,0,0,0,1,49
34130,0,0,0,0,48
34131,0,0,1,4,20
34132,0,0,0,2,48
34133,0,0,0,0,9
34134,0,0,0,0,27
34135,0,0,1,5,44
34136,0,0,0,0,4
34137,0,0,0,4,46
34138,0,0,0,2,9
34139,0,0,1,1,34
34140,0,0,0,4,46
34141,0,0,0,4,46
34142,0,0,0,1,31
34143,0,0,1,4,45
34144,0,0,0,4,46
34145,0,0,0,0,9
34146,0,0,0,3,47
34147,0,0,0,0,6
34148,0,0,0,0,50
34149,0,0,1,0,49
34150,0,0,0,1,49
34151,0,0,0,0,50
34152,0,0,0,3,47
34153,0,0,2,4,44
34154,0,0,1,0,49
34155,0,0,0,1,49
34156,0,0,1,5,44
34157,1,0,1,2,46
34158,0,0,0,0,50
34159,0,0,0,9,41
34160,0,0,0,0,8
34161,0,0,0,1,49
34162,0,0,0,2,48
34163,1,0,0,4,45
34164,0,0,0,7,43
34165,0,0,0,1,49
34166,0,0,2,5,43
34167,0,0,1,2,47
34168,0,0,0,1,31
34169,0,0,0,0,50
34170,0,0,2,4,44
34171,0,0,1,2,16
34172,1,0,0,2,22
34173,0,1,0,2,47
34174,0,1,0,2,47
34175,0,0,1,4,25
34176,0,0,0,1,49
34177,0,0,0,5,45
34178,0,0,0,4,46
34179,0,0,0,1,49
34180,0,0,0,4,46
34181,0,0,2,2,46
34182,0,0,0,3,47
34183,0,0,0,2,48
34184,0,0,0,1,49
34185,0,0,0,1,21
34186,0,0,0,3,47
34187,0,0,0,3,47
34188,0,1,2,4,43
34189,0,1,2,4,43
34190,0,0,0,3,47
34191,0,0,1,2,47
34192,0,0,3,0,47
34193,1,0,0,4,45
34194,0,0,0,4,46
34195,0,0,0,3,47
34196,0,0,3,0,47
34197,0,0,0,3,47
34198,0,1,2,4,43
34199,0,0,0,4,30
34200,0,0,0,4,30
34201,0,0,0,4,30
34202,0,0,0,1,49
34203,0,0,0,0,32
34204,0,0,0,5,45
34205,0,0,1,4,45
34206,0,0,0,0,32
34207,0,0,0,1,49
34208,0,0,3,4,43
34209,0,0,0,3,47
34210,0,0,0,0,11
34211,0,0,2,5,26
34212,1,0,0,7,42
34213,0,0,0,1,49
34214,0,0,0,3,47
34215,0,0,0,2,48
34216,0,0,0,0,50
34217,0,0,0,7,43
34218,0,0,0,1,49
34219,1,0,0,9,40
34220,0,0,0,2,48
34221,0,0,2,2,46
34222,0,0,0,6,44
34223,0,0,1,1,48
34224,1,1,0,3,45
34225,0,0,0,1,49
34226,1,2,0,8,39
34227,0,0,0,1,49
34228,1,2,0,8,39
34229,0,0,1,2,47
34230,0,0,0,2,48
34231,0,0,0,0,50
34232,0,0,0,4,46
34233,0,0,0,1,49
34234,0,0,1,5,44
34235,0,0,1,5,44
34236,0,0,0,1,7
34237,0,2,0,9,39
34238,0,2,0,9,39
34239,0,0,1,1,48
34240,0,0,0,4,46
34241,0,0,0,4,46
34242,0,0,0,3,47
34243,0,0,0,0,12
34244,0,1,0,0,49
34245,0,1,0,0,49
34246,0,1,0,0,49
34247,0,1,0,0,49
34248,0,1,0,0,49
34249,0,0,0,6,44
34250,0,0,0,3,47
34251,0,0,0,1,49
34252,0,0,0,0,4
34253,0,0,1,9,40
34254,0,0,0,7,43
34255,0,0,0,3,47
34256,0,0,0,4,46
34257,0,0,0,3,47
34258,0,0,1,3,46
34259,0,0,1,3,46
34260,0,0,0,0,1
34261,0,0,0,3,47
34262,0,0,0,3,47
34263,0,0,0,0,50
34264,0,0,1,3,46
34265,0,0,0,0,50
34266,0,0,0,3,17
34267,0,0,0,0,11
34268,0,0,1,3,46
34269,1,0,0,2,47
34271,0,0,0,4,46
34272,0,0,0,2,48
34273,0,0,0,2,48
34274,0,0,0,1,24
34275,0,0,0,3,47
34276,0,0,0,3,47
34277,0,0,1,5,44
34278,0,0,0,3,47
34279,0,0,0,1,38
34280,0,0,0,0,18
34281,0,0,0,1,49
34282,0,0,0,2,48
34283,0,0,2,3,23
34284,0,0,0,2,48
34285,0,0,0,1,49
34286,0,0,1,7,39
34287,0,0,0,1,49
34288,0,0,0,3,47
34289,0,0,0,3,47
34290,0,0,0,0,0
34291,0,0,0,6,44
34292,0,0,0,4,46
34293,0,0,1,1,48
34294,0,0,0,2,48
34295,0,0,0,2,48
34296,0,0,1,4,45
34297,0,0,0,5,45
34298,0,0,0,3,8
34299,0,0,0,1,17
34300,0,1,0,1,48
34301,0,0,0,1,49
34302,0,0,0,0,8
34303,0,0,1,0,49
34304,0,0,0,3,47
34305,0,0,0,5,45
34306,0,0,0,3,47
34307,0,0,0,3,47
34308,0,0,0,3,47
34309,1,0,0,7,42
34310,0,0,0,2,11
34311,0,0,1,2,47
34312,0,0,0,0,50
34313,1,0,0,9,40
34314,0,0,1,2,47
34315,0,0,1,3,46
34316,0,0,0,0,41
34317,0,0,0,3,47
34318,0,0,0,0,41
34319,0,0,0,0,50
34320,0,0,0,0,50
34321,0,0,0,4,46
34322,0,0,0,0,4
34323,0,0,0,3,47
34324,1,0,0,6,43
34325,0,0,0,0,5
34326,0,0,0,0,50
34327,0,0,0,3,47
34328,0,0,1,1,48
34329,1,0,0,2,47
34330,0,0,1,2,21
34331,0,0,0,4,46
34332,0,0,1,1,48
34333,0,0,1,1,48
34334,0,0,1,0,49
34335,0,0,0,3,47
34336,0,0,1,0,49
34337,0,0,1,0,49
34338,1,0,0,7,42
34339,0,0,0,4,46
34340,0,0,0,3,47
34341,0,0,2,4,44
34342,0,1,0,0,49
34343,0,1,0,0,49
34344,0,1,0,0,49
34345,0,1,0,0,49
34346,0,1,0,0,49
34347,0,1,0,0,49
34348,0,0,0,7,43
34349,0,0,0,3,47
34350,0,0,0,2,48
34351,0,0,0,0,50
34352,0,0,0,3,47
34353,0,0,0,3,47
34354,0,0,3,3,44
34355,0,0,0,1,49
34356,0,0,0,3,17
34357,0,0,0,2,48
34358,0,0,0,7,43
34359,0,0,0,2,48
34360,0,1,2,4,43
34361,0,1,2,4,43
34362,0,1,2,4,43
34363,0,1,2,4,43
34364,0,0,0,3,47
34365,0,0,0,7,43
34366,0,0,0,2,48
34367,0,0,0,2,48
34368,0,0,0,2,48
34369,0,0,1,2,47
34370,0,0,2,4,44
34371,0,0,0,2,22
34372,0,0,0,3,47
34373,0,0,0,1,49
34374,0,0,0,5,45
34375,0,0,0,4,46
34376,0,0,0,2,48
34377,0,0,0,0,34
34378,0,0,0,2,48
34379,0,0,0,1,49
34380,0,0,0,0,50
34381,0,0,0,6,44
34382,0,0,0,1,49
34383,0,0,0,2,48
34384,0,0,2,5,43
34385,0,0,0,3,47
34386,0,1,0,1,48
34387,0,0,0,3,47
34388,0,0,0,3,47
34389,0,0,0,2,11
34390,0,0,0,2,48
34391,0,1,2,4,43
34392,0,1,2,4,43
34393,0,0,0,1,49
34394,0,0,0,5,45
34395,0,0,0,3,47
34396,0,0,2,2,27
34397,0,0,0,0,50
34398,0,0,0,4,46
34399,0,0,0,4,46
34400,0,0,1,2,38
34401,0,0,0,4,46
34402,0,0,0,2,48
34403,0,0,0,1,49
34404,0,0,1,5,44
34405,0,0,1,5,44
34406,0,0,0,0,50
34407,0,0,0,0,50
34408,0,0,0,3,47
34409,0,0,0,2,48
34410,0,0,2,4,44
34411,0,0,2,4,44
34412,0,0,0,5,21
34413,0,0,0,0,34
34414,0,0,0,2,48
34415,0,0,0,4,46
34416,0,0,0,5,45
34417,0,0,0,5,45
34418,0,0,0,1,49
34419,0,0,0,2,48
34420,0,1,2,4,43
34421,0,0,1,5,44
34422,0,0,0,4,46
34423,0,1,0,1,48
34424,0,1,0,1,48
34425,0,0,1,5,44
34426,0,0,0,0,37
34427,0,0,0,3,47
34428,0,0,0,2,48
34429,0,0,1,3,46
34430,0,0,0,1,31
34431,0,1,0,1,48
34432,0,0,3,0,47
34433,0,0,0,2,48
34434,0,0,1,3,46
34435,0,0,0,3,47
34436,0,1,0,1,48
34437,0,0,0,3,47
34438,0,0,0,1,49
34439,0,0,0,3,17
34440,0,0,0,3,17
34441,0,0,0,7,43
34442,0,0,0,5,45
34443,0,0,0,3,47
34444,0,0,0,2,48
34445,0,0,0,2,48
34446,3,0,0,7,40
34447,0,1,0,1,48
34448,1,0,0,2,47
34449,0,0,0,4,46
34450,0,0,0,4,46
34451,0,0,0,3,47
34452,0,0,1,1,48
34453,0,0,0,4,46
34454,0,0,0,3,47
34455,0,0,0,1,49
34456,0,0,0,3,47
34457,0,0,0,3,47
34458,0,0,1,0,49
34459,0,0,1,0,49
34460,0,0,0,0,36
34461,0,0,0,0,2
34462,0,0,0,0,7
34463,0,0,0,2,48
34464,0,0,0,2,4
34465,0,0,0,1,49
34466,0,0,0,3,47
34467,1,0,0,3,23
34468,0,0,0,3,47
34469,0,0,0,0,50
34470,0,0,1,3,46
34471,0,0,1,1,48
34472,0,0,2,1,47
34473,0,0,0,4,46
34474,0,0,2,3,45
34475,0,0,0,6,44
34476,0,0,0,3,47
34477,0,0,0,1,17
34478,0,1,0,3,46
34479,0,1,0,3,46
34480,0,0,0,2,48
34481,0,0,1,2,47
34482,0,0,0,7,43
34483,0,0,0,2,48
34484,0,0,0,4,46
34485,0,0,0,0,30
34486,0,0,0,2,48
34487,0,0,0,1,34
34488,0,0,1,5,44
34489,0,0,0,4,46
34490,0,0,1,3,46
34491,0,0,0,1,8
34492,0,0,0,4,46
34493,0,0,0,4,46
34494,0,0,0,3,47
34495,0,0,0,4,46
34496,0,0,0,2,48
34497,0,0,0,2,48
34498,0,0,0,2,48
34499,0,0,0,2,48
34500,0,0,0,2,48
34501,0,0,1,4,45
34502,0,0,0,3,45
34503,0,0,0,2,29
34505,0,0,0,3,47
34506,0,0,0,1,49
34507,0,0,1,1,48
34508,1,1,5,5,38
34509,0,0,0,3,47
34510,0,0,1,1,48
34511,0,0,0,1,49
34512,0,0,0,3,47
34513,0,0,0,2,48
34514,1,1,5,5,38
34515,1,1,5,5,38
34516,1,1,5,5,38
34517,1,1,5,5,38
34518,0,0,0,4,46
34519,0,0,1,0,14
34520,0,0,0,2,32
34521,0,0,0,0,50
34522,0,0,0,2,48
34523,0,0,0,2,48
34524,0,0,1,3,46
34525,0,0,1,3,46
34526,0,0,1,3,46
34527,0,0,0,2,48
34528,0,0,0,2,48
34529,0,0,0,0,18
34530,0,0,0,0,18
34531,0,0,0,2,48
34532,0,0,1,5,44
34533,0,0,0,2,48
34534,0,0,0,6,44
34535,0,0,1,8,41
34536,0,0,1,0,22
34537,0,0,0,0,6
34538,0,0,0,9,41
34539,0,0,0,0,50
34540,0,0,0,3,47
34541,0,0,0,1,49
34542,0,0,0,3,47
34543,0,0,0,3,47
34544,0,0,0,0,25
34545,0,0,0,0,19
34546,0,0,0,2,48
34547,0,1,0,0,49
34548,0,1,1,1,19
34549,0,0,0,0,3
34550,0,0,0,2,48
34551,0,0,0,2,48
34552,0,0,1,1,48
34553,0,0,0,1,49
34554,0,0,0,3,47
34555,0,0,0,3,47
34556,0,0,0,3,47
34557,0,0,1,0,47
34558,0,0,0,4,46
34559,1,0,0,6,43
34560,0,0,1,4,45
34561,1,0,0,1,48
34562,1,0,0,1,48
34563,2,0,0,1,47
34564,0,0,0,0,50
34565,0,0,0,5,45
34566,0,0,0,0,50
34567,0,0,2,4,44
34568,0,0,0,0,9
34569,2,0,2,8,38
34570,1,0,0,9,40
34571,0,0,0,2,48
34572,0,0,0,2,48
34573,0,0,0,2,48
34574,0,1,2,4,43
34575,0,0,0,1,49
34576,0,0,0,2,23
34577,0,1,0,0,49
34578,0,0,0,2,48
34579,0,0,0,2,48
34580,0,1,2,4,43
34581,0,0,0,0,50
34582,0,0,0,2,48
34583,0,0,0,5,45
34584,0,0,0,3,47
34585,0,0,0,1,49
34586,0,0,0,0,50
34587,0,0,0,1,49
34588,0,0,0,0,50
34589,0,0,0,0,50
34590,0,0,0,0,50
34591,0,0,0,2,48
34592,0,0,0,6,44
34593,0,0,0,2,48
34594,0,0,0,4,46
34595,0,0,0,3,47
34596,0,1,0,1,48
34597,0,1,0,1,48
34598,0,0,0,0,50
34599,0,0,0,5,45
34600,0,0,0,6,44
34601,0,1,0,1,48
34602,0,1,0,3,46
34603,1,0,2,6,41
34604,0,0,0,1,49
34605,0,0,0,1,49
34606,0,0,0,1,49
34607,0,0,0,3,47
34608,0,0,0,3,47
34609,0,0,1,4,45
34610,0,0,0,3,47
34611,0,0,1,2,47
34612,1,1,1,3,44
34613,0,0,1,1,48
34614,0,0,0,4,46
34615,0,0,0,6,44
34616,0,0,0,6,44
34617,0,0,1,7,42
34618,0,0,3,3,44
34619,0,1,0,3,46
34620,0,0,0,2,27
34621,0,0,0,0,50
34622,0,0,1,4,45
34623,0,0,0,3,47
34624,0,0,0,1,49
34625,0,2,0,7,41
34626,0,0,0,4,46
34627,0,1,1,2,46
34628,0,0,0,1,29
34629,0,0,1,0,49
34630,0,0,0,3,47
34631,0,0,0,0,50
34632,0,0,1,0,49
34633,0,0,2,4,44
34634,0,0,0,3,47
34635,0,0,0,0,2
34636,0,0,2,0,48
34637,0,0,0,0,50
34638,0,0,0,1,49
34639,0,0,0,3,47
34640,0,0,0,3,47
34641,0,2,0,7,41
34642,0,0,0,2,48
34643,0,0,0,2,48
34644,0,0,0,1,11
34645,0,0,3,3,44
34646,0,0,0,1,49
34647,0,0,0,2,48
34648,0,0,0,5,45
34649,0,0,1,4,45
34650,0,0,1,1,48
34651,0,0,0,1,49
34652,0,0,0,0,50
34653,0,0,0,0,50
34654,0,0,1,3,46
34655,0,0,0,0,50
34656,0,0,0,4,46
34657,0,0,0,1,49
34658,0,0,0,7,39
34659,0,0,0,7,39
34660,0,0,0,7,39
34661,0,0,0,4,46
34662,0,0,0,0,50
34663,0,0,0,0,50
34664,0,0,0,3,47
34665,0,0,0,6,44
34666,0,0,0,3,47
34667,0,0,0,3,28
34668,0,0,1,1,48
34669,0,0,2,3,45
34670,0,0,0,1,49
34671,0,0,0,2,48
34672,0,1,2,8,39
34673,1,0,1,1,47
34674,1,0,1,1,47
34675,0,0,0,0,50
34676,0,0,0,0,50
34677,0,0,0,1,49
34678,0,0,0,2,48
34679,0,0,0,4,46
34680,0,0,0,6,44
34681,1,1,0,3,45
34682,0,0,2,1,47
34683,0,0,0,4,46
34684,0,0,0,4,46
34685,0,0,1,4,45
34686,0,0,1,4,45
34687,0,0,0,2,48
34688,0,0,0,1,9
34689,1,0,0,9,40
34690,0,0,0,6,44
34691,0,0,0,3,47
34692,0,0,0,0,50
34693,0,0,0,2,29
34694,0,0,0,0,2
34695,0,0,1,0,49
34696,0,0,1,0,49
34697,0,0,0,5,45
34698,0,0,0,0,39
34699,0,0,0,3,47
34700,0,0,0,4,46
34701,0,0,0,3,47
34702,1,0,0,6,43
34703,0,0,0,4,46
34704,0,0,0,3,47
34705,0,0,0,0,50
34706,0,0,0,2,48
34707,0,0,0,3,47
34708,0,0,0,1,16
34709,0,0,0,1,16
34710,0,0,0,5,45
34711,0,0,0,2,48
34712,0,0,1,5,44
34713,0,0,0,6,44
34714,0,0,1,4,19
34715,0,0,0,6,44
34716,0,0,0,2,48
34717,0,0,2,8,40
34718,0,0,0,3,47
34719,0,0,0,3,47
34720,0,0,0,1,49
34721,0,0,1,5,44
34722,0,0,1,5,44
34723,0,0,0,4,46
34724,0,0,0,2,48
34725,0,0,0,1,41
34726,0,0,0,0,3
34727,0,0,1,6,43
34728,0,0,0,6,44
34729,0,0,1,3,46
34730,1,0,0,2,47
34731,0,0,0,3,47
34732,0,0,2,3,45
34733,2,0,0,3,43
34734,0,0,0,0,50
34735,0,0,0,4,46
34736,0,0,0,2,48
34737,1,0,0,3,46
34738,0,0,0,2,48
34739,0,0,0,4,46
34740,0,0,0,0,15
34741,0,0,1,3,46
34742,0,0,0,1,49
34743,0,0,0,2,48
34744,0,0,0,2,48
34745,0,0,0,2,48
34746,0,0,0,6,44
34747,0,0,2,2,46
34748,0,0,1,2,47
34749,0,0,0,0,5
34750,0,0,0,1,49
34752,0,0,0,1,49
34753,0,0,0,0,50
34754,0,0,0,1,49
34755,1,0,0,2,47
34756,0,0,0,2,48
34757,0,0,0,2,21
34758,1,0,1,5,40
34759,0,0,1,4,45
34760,0,0,0,0,50
34761,0,0,0,0,50
34762,0,0,0,1,9
34763,0,0,0,0,50
34764,1,0,0,2,47
34765,1,0,0,1,48
34766,0,0,0,2,48
34767,0,0,0,0,11
34768,1,0,1,1,47
34769,0,0,0,2,48
34770,1,0,1,2,46
34771,0,0,0,1,49
34772,0,0,0,0,27
34773,0,0,0,3,47
34774,0,0,0,1,15
34775,0,0,0,3,47
34776,0,0,0,1,5
34777,0,0,0,3,47
34778,0,0,0,3,47
34779,1,1,1,1,41
34780,0,0,0,3,47
34781,1,0,0,4,45
34782,0,0,0,6,44
34783,0,0,0,2,48
34784,0,0,0,1,49
34785,0,0,1,2,47
34786,0,0,0,1,49
34787,0,0,1,3,46
34788,0,0,0,4,46
34789,0,0,0,6,44
34790,0,0,0,2,48
34791,0,0,0,1,49
34792,0,0,0,3,47
34793,0,0,1,5,44
34794,0,0,1,5,44
34795,0,0,1,5,44
34796,0,0,1,5,44
34797,1,0,2,6,41
34798,0,0,0,2,48
34799,0,0,0,2,48
34800,0,0,0,2,48
34801,0,0,0,1,49
34802,0,0,0,2,48
34803,0,0,0,1,49
34804,0,0,2,1,47
34805,0,0,0,2,48
34806,0,0,0,1,49
34807,0,0,0,7,43
34808,0,0,1,2,47
34809,0,0,0,2,27
34810,0,0,0,2,48
34811,1,0,0,6,43
34812,1,0,0,6,43
34813,1,0,0,6,43
34814,0,0,0,2,48
34815,0,0,0,2,48
34816,0,0,0,2,48
34817,0,0,0,0,1
34818,0,0,2,1,47
34819,0,0,0,2,48
34820,0,0,0,0,5
34821,0,1,0,3,46
34822,0,1,0,3,46
34823,0,1,0,3,46
34824,0,0,0,1,49
34825,0,0,1,5,44
34826,0,0,1,5,44
34827,0,0,0,1,40
34828,0,0,0,0,4
34829,0,0,0,4,46
34830,0,0,0,3,47
34831,0,0,0,0,50
34832,0,0,0,3,47
34833,0,0,0,2,22
34834,0,0,0,0,13
34835,0,0,0,0,7
34836,0,1,0,3,46
34837,0,0,1,3,46
34838,0,0,0,0,1
34839,0,0,0,0,50
34840,0,0,0,3,29
34841,0,0,0,0,0
34842,0,0,0,0,0
34843,0,0,0,1,15
34844,0,0,0,1,1
34845,0,0,0,0,2
34846,0,0,0,3,47
34847,1,0,1,2,46
34848,0,0,0,0,50
34849,0,0,1,0,3
34850,0,0,1,0,3
34851,0,0,0,3,47
34852,0,0,0,1,49
34853,0,0,0,3,47
34854,0,0,0,3,47
34855,0,0,0,3,47
34856,0,0,0,4,46
34857,0,0,0,3,29
34858,0,0,0,1,49
34859,0,0,0,0,22
34860,0,0,0,0,23
34861,0,0,0,3,47
34862,0,0,0,0,0
34863,0,0,0,3,45
34864,0,0,0,3,47
34865,0,0,0,0,14
34866,0,0,0,0,14
34867,0,0,0,0,5
34868,0,0,0,0,50
34869,0,1,2,6,41
34870,0,0,0,0,0
34871,0,0,0,0,0
34872,0,0,0,4,46
34873,0,0,0,0,24
34874,0,0,0,0,24
34875,0,0,0,0,0
34876,0,0,0,0,0
34877,0,0,1,1,48
34878,0,0,0,1,29
34879,0,0,0,0,50
34880,0,0,1,2,47
34881,0,0,0,0,50
34882,0,0,0,0,0
34883,0,0,0,0,50
34884,0,0,0,1,29
34885,0,0,0,3,20
34886,0,0,0,0,0
34887,0,0,1,2,47
34888,0,0,0,0,0
34889,0,0,0,0,50
34890,0,0,0,2,48
34891,0,0,0,0,24
34892,0,0,0,3,20
34893,0,0,1,0,49
34894,0,0,0,0,0
34895,0,0,1,0,49
34896,0,0,0,0,0
34897,0,0,0,3,20
34898,0,0,0,0,1
34899,0,0,0,0,0
34900,0,0,0,3,20
34901,0,0,0,0,0
34902,0,0,0,0,1
34903,0,0,0,1,19
34904,0,0,1,2,47
34905,0,0,0,1,19
34906,0,0,1,2,47
34907,0,0,0,3,20
34908,0,0,0,0,50
34909,0,0,0,3,20
34910,0,0,0,3,20
34911,0,0,1,2,47
34912,0,0,0,3,20
34913,0,0,0,0,1
34914,0,0,1,1,9
34915,0,0,0,2,48
34917,0,0,1,2,47
34918,0,0,0,1,24
34919,0,0,0,6,44
34920,0,0,1,2,47
34921,0,0,0,2,48
34922,0,0,0,0,0
34923,0,0,0,0,24
34924,0,0,0,0,0
34925,0,0,0,0,0
34926,0,0,0,0,24
34927,0,0,0,6,44
34928,0,0,0,0,0
34929,0,0,0,0,0
34930,0,0,0,0,0
34931,0,0,1,0,12
34932,0,0,0,0,0
34933,0,0,0,2,20
34934,0,0,0,0,0
34935,0,0,0,1,8
34936,0,0,0,1,24
34937,2,0,1,3,44
34938,0,0,0,1,24
34939,0,0,0,0,0
34940,0,0,0,0,0
34941,0,0,0,0,2
34942,0,0,0,0,0
34943,0,0,0,0,0
34944,0,0,0,0,0
34945,0,0,0,0,0
34946,0,0,0,0,0
34947,0,0,0,0,0
34948,0,0,0,0,0
34949,0,0,0,0,0
34950,0,0,0,0,0
34951,0,0,0,0,0
34952,0,0,0,0,0
34953,0,0,0,0,0
34954,0,0,0,0,0
34955,0,0,0,0,0
34956,0,0,0,0,0
34957,0,0,0,2,48
34958,0,1,1,4,44
34959,0,1,1,4,44
34960,0,1,1,4,44
34961,0,1,1,4,44
34962,0,1,1,4,44
34963,0,1,1,4,44
34964,0,1,1,4,44
34965,0,1,1,4,44
34966,1,0,1,2,46
34967,0,1,0,4,45
34968,0,0,1,3,46
34969,0,0,1,3,46
34970,0,0,1,3,46
34971,0,0,0,0,8
34972,0,0,1,1,48
34973,0,0,0,0,3
34974,0,0,0,0,3
34975,0,0,0,2,17
34976,0,0,0,2,17
34977,0,0,0,1,14
34978,0,0,0,1,14
34979,0,0,0,1,14
34980,0,0,0,0,8
34981,0,0,0,0,0
34982,0,0,0,1,49
34983,0,0,0,0,0
34984,0,0,0,1,6
34985,0,0,0,1,49
34986,0,0,0,0,21
34987,0,0,0,1,49
34988,1,1,0,4,44
34989,1,1,0,4,44
34990,1,1,0,4,44
34991,1,1,0,4,44
34992,1,1,0,4,44
34993,0,0,0,0,0
34994,1,1,0,4,44
34995,0,0,0,2,48
34996,1,1,0,4,44
34997,0,0,0,0,0
34998,1,1,0,4,44
34999,0,0,0,0,0
35000,0,0,0,2,36
35001,0,0,0,0,0
35002,0,0,0,0,0
35003,0,0,0,2,36
35004,0,0,0,0,0
35005,0,0,0,2,36
35006,0,0,0,0,0
35007,0,0,0,0,0
35008,0,0,0,0,0
35009,0,0,0,0,0
35010,0,0,0,0,0
35011,0,0,0,0,0
35012,0,0,0,2,36
35013,0,0,0,2,36
35014,0,0,0,2,36
35015,0,0,0,2,36
35017,0,0,0,0,2
35018,0,0,0,2,36
35019,0,0,0,3,47
35020,0,0,0,2,36
35021,0,0,0,2,36
35022,0,0,0,2,36
